task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,4.136091790675613,3.1216092146907255,allWithoutCantonI,BE,0
case_inz_entries_7dayAverage,1,7.89183478354985,14.202859543760514,allWithoutCantonI,BE,0
case_inz_entries_7dayAverage,2,11.726661452765883,29.80853842600692,allWithoutCantonI,BE,0
case_inz_entries_7dayAverage,3,15.248350149348662,35.73874283569426,allWithoutCantonI,BE,0
hosp_inz_entries_7dayAverage,0,0.25664853025508805,0.10607342902241945,allWithoutCantonI,BE,0
hosp_inz_entries_7dayAverage,1,0.4750633072039331,0.33658398547976254,allWithoutCantonI,BE,0
hosp_inz_entries_7dayAverage,2,0.5861291711914722,0.8423706484041894,allWithoutCantonI,BE,0
hosp_inz_entries_7dayAverage,3,0.5975485270407214,1.1599124870134363,allWithoutCantonI,BE,0
death_inz_entries_7dayAverage,0,0.026142838188922733,0.061870847437922455,allWithoutCantonI,BE,0
death_inz_entries_7dayAverage,1,0.047003265460451096,0.06322557525949087,allWithoutCantonI,BE,0
death_inz_entries_7dayAverage,2,0.05794367978225633,0.14400450514665994,allWithoutCantonI,BE,0
death_inz_entries_7dayAverage,3,0.09612123820123636,0.269586651531452,allWithoutCantonI,BE,0
testPositvity_7dayAverage,0,0.027538693496648784,0.015226940355828434,allWithoutCantonI,BE,0
testPositvity_7dayAverage,1,0.027269328058348447,0.030262190743430898,allWithoutCantonI,BE,0
testPositvity_7dayAverage,2,0.02651683460706164,0.05175002902354453,allWithoutCantonI,BE,0
testPositvity_7dayAverage,3,0.030550186223949196,0.07111692369970714,allWithoutCantonI,BE,0
testPositvity_7dayAverage,0,0.014849207520348696,0.016981288299104995,allWithoutCantonI,BE,1
testPositvity_7dayAverage,1,0.02813740551756791,0.023787880172674854,allWithoutCantonI,BE,1
testPositvity_7dayAverage,2,0.03352439183190371,0.038634795816239485,allWithoutCantonI,BE,1
testPositvity_7dayAverage,3,0.0371516311878937,0.062066832721098475,allWithoutCantonI,BE,1
testPositvity_7dayAverage,0,0.018418175114117273,0.017401938157772176,allWithoutCantonI,BE,2
testPositvity_7dayAverage,1,0.018127567594167712,0.0212172713924333,allWithoutCantonI,BE,2
