task,week,model rmse 1,model rmse 2,trainedOn,errorForCanton,iteration
case_inz_entries_7dayAverage,0,3.966691216772973,4.038352571306176,onlyCantonI,NE,0
case_inz_entries_7dayAverage,1,12.812417102221037,13.898918041730067,onlyCantonI,NE,0
case_inz_entries_7dayAverage,2,19.392430644495406,48.68716566732552,onlyCantonI,NE,0
case_inz_entries_7dayAverage,3,23.109155619331883,78.8348701463418,onlyCantonI,NE,0
hosp_inz_entries_7dayAverage,0,0.2264898150441313,0.39342201607169164,onlyCantonI,NE,0
hosp_inz_entries_7dayAverage,1,0.3500514335935545,0.5481323076595236,onlyCantonI,NE,0
hosp_inz_entries_7dayAverage,2,0.5237156829750194,0.9551780344220673,onlyCantonI,NE,0
hosp_inz_entries_7dayAverage,3,0.613406394670073,1.2178502294464684,onlyCantonI,NE,0
death_inz_entries_7dayAverage,0,0.12517721191689288,0.16821019197868917,onlyCantonI,NE,0
death_inz_entries_7dayAverage,1,0.04871508147862209,0.35760390220090643,onlyCantonI,NE,0
death_inz_entries_7dayAverage,2,0.10182329869537464,0.24170345586798933,onlyCantonI,NE,0
death_inz_entries_7dayAverage,3,0.10635553503652037,0.3170891882959478,onlyCantonI,NE,0
testPositvity_7dayAverage,0,0.04079224880500794,0.039316786342071794,onlyCantonI,NE,0
testPositvity_7dayAverage,1,0.12553450441310823,0.057222860951179386,onlyCantonI,NE,0
testPositvity_7dayAverage,2,0.15282504524264576,0.07891425220214363,onlyCantonI,NE,0
testPositvity_7dayAverage,3,0.044904028393453206,0.13381572569507444,onlyCantonI,NE,0
testPositvity_7dayAverage,0,0.03715812407040946,0.028198482947738995,onlyCantonI,NE,1
testPositvity_7dayAverage,1,0.08387394067220637,0.04575556856766033,onlyCantonI,NE,1
testPositvity_7dayAverage,2,0.11935703364212541,0.07822574839056187,onlyCantonI,NE,1
testPositvity_7dayAverage,3,0.03544578958073529,0.12734145027186541,onlyCantonI,NE,1
testPositvity_7dayAverage,0,0.03827426037536847,0.018405894970737136,onlyCantonI,NE,2
testPositvity_7dayAverage,1,0.07249901608858987,0.03792777820503212,onlyCantonI,NE,2
testPositvity_7dayAverage,2,0.07198412450751258,0.07415511010868064,onlyCantonI,NE,2
testPositvity_7dayAverage,3,0.028553102348448222,0.12703451110444777,onlyCantonI,NE,2
testPositvity_7dayAverage,0,0.037355193441929294,0.010552582868933048,onlyCantonI,NE,3
testPositvity_7dayAverage,1,0.054394580082335914,0.034453380540054354,onlyCantonI,NE,3
testPositvity_7dayAverage,2,0.0536289222164886,0.07076263242573953,onlyCantonI,NE,3
testPositvity_7dayAverage,3,0.03651685468524152,0.12050324302863322,onlyCantonI,NE,3
testPositvity_7dayAverage,0,0.03364565580036537,0.0066670439252624995,onlyCantonI,NE,4
testPositvity_7dayAverage,1,0.041982294792023145,0.03579008005322226,onlyCantonI,NE,4
testPositvity_7dayAverage,2,0.03786904633095529,0.07267087319865494,onlyCantonI,NE,4
testPositvity_7dayAverage,3,0.03890898068053449,0.11482635464371764,onlyCantonI,NE,4
testPositvity_7dayAverage,0,0.024033500300026253,0.0065340085326529304,onlyCantonI,NE,5
testPositvity_7dayAverage,1,0.03467030072967403,0.030359791164578008,onlyCantonI,NE,5
testPositvity_7dayAverage,2,0.0389337192285767,0.06683936998355702,onlyCantonI,NE,5
testPositvity_7dayAverage,3,0.038195076837609754,0.10502245554095345,onlyCantonI,NE,5
testPositvity_7dayAverage,0,0.012924391211318872,0.005946778269450627,onlyCantonI,NE,6
testPositvity_7dayAverage,1,0.02232965970050873,0.03258803126442092,onlyCantonI,NE,6
testPositvity_7dayAverage,2,0.03932235749382843,0.06465954736268692,onlyCantonI,NE,6
testPositvity_7dayAverage,3,0.03961436433517274,0.10672633933514564,onlyCantonI,NE,6
testPositvity_7dayAverage,0,0.013542766675777872,0.0060659544972590206,onlyCantonI,NE,7
testPositvity_7dayAverage,1,0.02711045798766524,0.030945819014649222,onlyCantonI,NE,7
testPositvity_7dayAverage,2,0.04315815603060055,0.06641772507454227,onlyCantonI,NE,7
testPositvity_7dayAverage,3,0.04682700622568002,0.10653768538172645,onlyCantonI,NE,7
testPositvity_7dayAverage,0,0.009605338873799796,0.008550789324653096,onlyCantonI,NE,8
testPositvity_7dayAverage,1,0.023027453336509966,0.026345088244155865,onlyCantonI,NE,8
testPositvity_7dayAverage,2,0.041963952108590406,0.0595433217002783,onlyCantonI,NE,8
testPositvity_7dayAverage,3,0.0453536876082096,0.10334857650151578,onlyCantonI,NE,8
testPositvity_7dayAverage,0,0.010966467704933428,0.00903889492632363,onlyCantonI,NE,9
testPositvity_7dayAverage,1,0.022697579576035815,0.02919638524125956,onlyCantonI,NE,9
testPositvity_7dayAverage,2,0.04416746384830921,0.06520438300446148,onlyCantonI,NE,9
testPositvity_7dayAverage,3,0.05162003519813606,0.10751942850978184,onlyCantonI,NE,9
transit_stations_percent_change_from_baseline_7dayAverage,0,7.630638017435888,3.004117400027912,onlyCantonI,NE,0
transit_stations_percent_change_from_baseline_7dayAverage,1,8.389509997331302,4.702240569848696,onlyCantonI,NE,0
